,review_id,user_id,business_id,stars,useful,funny,cool,text,date
718559,J7aq2z6mWKEyFnPRw6O6Wg,ixhf2kGV7uGOUFBktmaGHQ,xVXyrTWbG8U3szze-aA7eg,1.0,1,0,0,"We were at this location on April 4th (Husband's birthday) and what a disappointment. We waited 10 minutes for someone to acknowledge us and bring us to a table (it was 8pm on a Thursday... NOT busy at all!) The service just got worse from there. It took 2 (yes, TWO) hours to order and leave. We only ordered wings and a side caesar salad. Our waitress did not care to be there (we could tell by the zero f*cks she gave when we tried to get her attention a few times). We tried to wave down another waitress (who was also equally as rude) for extra dill sauce. Guess what... she kept walking by and didnt give a f*ck either! 

The table beside us was left filthy since before we arrived (they took the plates away after an hour or so but failed to wipe down the table), my glass of water was dirty, other tables were served before us but arrived afterwards,etc. 

I tip. I tip very well as I know the hospitality industry is hard work. But this was the first time (and hopefully the last) that I did not leave a tip. HORRIBLE experience. Fire your staff and hire people who want to be there. PLEASE!",2019-04-12 03:06:30
724211,JqqDMXh955ZpqLB_TaYSQw,age3y_v93ALLahDFIZWJgQ,EqNtK4J5CHYQee-qX-WxRQ,1.0,3,1,0,"They brought out margaritas that were made with daiquiri mix. They were syrupy. They were not drunk by 4 out of 6 patrons and they took them back. Everyone ordered something else. I added water and another shot of liquor to make it tolerable. The bartender brought out a complimentary shot of something that we did not ask for and apologized for not having a blender. 

Come to find out they took the the drinks back that were not drunk and still CHARGED THEM ALL for them. That by far was the worst experience and given that the waitress was by herself the rest of the party just paid the bills. I don't understand why if the drinks were not drank at all and there was an issue that they could not be take off the bill. 

The food was okay. Glasses were dirty brought out. The service was slow. The waitress was the only one serving everyone in the bar so I get the slow service. She was very friendly. Here visiting and I'd never come back this way. It would have been easy to take the drinks off the bill since they were not drank. The coming to the table with unsolicited complimentary shots was weird with the drinks still on the bill.",2019-05-18 04:39:50
727644,8F-0aEveRpuQZltfsBHciQ,JLv2Dmfj73-I0d9N41tz1A,c9eUmcKIfgDaF-WUv4ILVw,5.0,0,0,0,"man this place is awesome 
was fortunate to come here for a work training dinner and it was fantastic, I honestly didn't hear about this place until I asked my co-worker if they knew about it. they told me that it was awesome all of the times that they went. because it was a vendor dinner, we had a full spread of food to try. veggie platter, veggie nachos, three different styles of poutine, deep fried pickles, and whichever beer you wanted to try. all of that food was really good, and bonus points for the veggie nachos as they were fresh and crisp. I decided to go with a pulled pork burger and an order of Jamaican heat wings. the pulled pork burger was phenomenal, by and far the best pulled pork burger I've ever had at a restaurant, as for the wings, the wings were overly salty, but otherwise enjoyable in size and flavor. the service here was great, we had two ladies for the 20+ people that were apart of our crew, and the servers didn't skip a beat and didn't slack on either the food or the drink, very impressed. 

the outdoor patio sucks in the summer time during sunset as it gets the direct sunlight during those hours otherwise a really enjoyable place and a very warming atmosphere. 

I totally didn't know as well that they have a games room upstairs with a lot of pinball machines? 


cant wait to come back to this one, and would go out of my way to come back to this one.

lots of parking lots in the area both above and below ground, transit options are the 510 spadina streetcar with a bit of walking and also the 121 Fort York-Esplanade bus. this is also a short walk from union station, I would put it around the 5-10 minute mark.",2019-07-26 21:11:37
730823,QEEoXyFkSnTcqgJnITIkOg,Uo5dPwoDpYBzOnmUnjxJ6A,tMMEhYse_vbL-hBaI9pIug,2.0,0,0,0,"This review is specifically for this location only as I'm usually a fan of St. Louis, specifically their wings and fries.

When you first enter, there's no sign like the other locations as to whether or not to seat yourself so you're left standing there just waiting while the servers see you but don't greet you in a timely manner. Otherwise, their service while you're seated is fine, they're nice, but not attentive enough to fill your water. 

The food can be hit or miss, their wings are typically still a hit as are their fries. Their salad when I tried it didn't seem the freshest and the crispy noodles were on the stale side of things (let's just say they weren't crispy).",2019-07-31 20:24:09
733804,-Auy0bxnng8vKPXTm7sLOg,mO5ORZk4nlKLtMI0PHMHtw,c9eUmcKIfgDaF-WUv4ILVw,5.0,0,0,0,Great service! Drinks are great and affordable.. bartenders awesome! He helped us with all our drinks and made us try a bunch of new things. Loved it! Came here twice within a few hours because it was so awesome!!,2019-08-17 18:05:33
739272,KqaBnw-Fb1CEOiY5EazYZw,1AJy9I_G8u_oj3t7jEYFEw,28adZ4lsuUeVB2aWzohK9g,1.0,0,0,0,"Been coming to this one for 2 years... Went last night and the food was horrible even after I sent it back once before.  The meat was dry and over cooked.  Their sous vide used to be great now it's like an over cooked piece of this rate show leather.  

I have not eaten anything afterwards and I've been to the bathroom 4 times in 2 hours with cramps.

Never ever going back.",2019-10-18 11:37:05
744701,xDJ_UYBG99kE7aUicyiqVA,deB6EXuanGiN1tkSASuh3A,xVXyrTWbG8U3szze-aA7eg,4.0,2,0,2,"On the road tonight and feeling hungry.  Tuesday is half-priced wings day here; winged and boneless available.

Paired with $5.99 for a 23 ounce domestic pint draught beer and let the great Coors Light times begin!

My friend had family to take care of so I'm dining solo seated at the bar.  In hindsight, it was probably the worst place to sit as the place was hopping and the 2 bartenders were super busy.  I went unnoticed for close to 10 minutes and wedged myself between Daniella and her drinks prep to rhyme off my order.  (...sorry but minus 1 star)

After order placement, service for my draft was very quick followed by 2 pounds wings with vegetables sticks (...hold the fries but they came anyhow); 1 pound Cajun and 1 Sweet Asian BBQ.

This is my favourite wing restaurant chain.  Lots of big screens to view sporting events.  There are booths + tables on the lower level and only tables + bar seating on the raised dining area.  The noise level was quite loud given the place was packed.

With a little force from me tonight, it was still a great dinner...Yum!!!",2019-04-03 00:24:25
746778,Du6VTpsZtRKuX2FGuqmV6w,IZ086zovd2AceL76OZSMag,c9eUmcKIfgDaF-WUv4ILVw,3.0,1,0,0,The service was very slow and even when I asked for help it was not that great...I was sitting at the bar so it should have been easy to get me a beer quicker than the 15 minutes it took.,2019-07-27 19:41:29
747823,CzbRc5k5hC7Jc2Ns1cZwVA,FlHYgjuNYM6KXJDFA4RlMQ,c9eUmcKIfgDaF-WUv4ILVw,4.0,0,0,0,"Last Thurs. (Sept.19) I made my first visit to The Pint Public House; it was for an Event that a friend invited me to called Rock The Block. The Event featured comp. drinks and food all of which was quite enjoyable. The venue has 2 floors as well as outside patio space and is quite elegant in appearance. They have several pinball machines on their main floor and more pinball machines and other games on their 2nd floor than I've ever seen outside of an arcade or an amusement park.

Like many Pubs, they have daily specials for food and drinks and their specialty is wings; I'm not a 'wings person' so I won't comment about their wings offerings but they offer a fairly wide range of other food and beers on their menu.  The Pint is also known as a sports bar and it's convenient location close to Scotiabank Plaza and Rogers Centre as well as multiple TV screens situated strategically on both floors do plenty to maintain that reputation.  Not being a sports fan I don't see myself returning specifically to watch a game, but the venue is pretty close to home for me so given the right occasion I can see myself coming back.",2019-09-22 23:46:24
749239,rS1Wz8XSgdGyvFp32Nd0Zw,Y9mGafyNrVIVDAo5p5TypQ,c9eUmcKIfgDaF-WUv4ILVw,1.0,0,0,0,"Pint o'clock says a selection of draught beer, but the only selection is PBR which is already on special. What a selection, especially when they say 40 ways to draught.",2019-06-05 21:24:18
749938,nCheIG_etCmUxL970HMutA,spZoUHadetAlOp1k6yg5Xw,c9eUmcKIfgDaF-WUv4ILVw,2.0,11,3,6,"We decided to have some pre game wings and a couple of Beers before the Yankee game at Rogers Center. The location is perfect to do just that. The Pint has a good vibe when you walk in, lots of sporting pictures on the walls, and multiple TVS THROUGH OUT

  We were told that our table needed to be only used until 5pm. She said they have reservations at that time. It didn't seem like a big deal to us because we i was only 3:30..  it took about 15 mins for the waitress to come and take our drink orders. For a bar they didn't hit the mark in this area. Then another 15mins went by and she waitress was now the bartender serving people at the bar. So I waved another waitress over and explained my disappointment and where are our drinks. She went right to the bar and got them. So we're set right? Noooo, no one came back to take our order. So once again I waved the waitress down and she took our order. And just to save another 15 mins I asked her to bring us another round. 
   Once she brought our second round I asked her if she would mind if we moved to the open seats at the bar because we were running out of time. She said no problem. So we move to the bar the original bartender comes over and welcomes us to the bar and if we wanted to order. I said we already did, she had no clue she forgot about us.

     Wings came out and didn't find them very good. They were small and reminded me of the frozen pinty's wing you get at the store. We shared a French fry and found them to be nice and crispy. Sauce was ok but the wings were soggy.. over all not the best for a sports bar.",2019-09-15 15:35:55
751319,l9FAOsHeaP0PsPBFRpv81Q,dW1rFWRgxmF0hYR7gZwOoQ,28adZ4lsuUeVB2aWzohK9g,3.0,0,0,0,"Went for summerlicious.  Cool pub atmosphere.
Customer service was 4/5. Food was 2/5.
Con: Chicken skin had a old flavour.
Pro: The guacamole was good and sizeable.",2019-07-27 03:58:09
751790,k_GjILV0-QSZVOvUUiUCdA,M2_gaPR9vPDrm7kyL1mRUg,EqNtK4J5CHYQee-qX-WxRQ,1.0,3,2,0,"Let's get bar rescue to the building. 6 of us went here. We ordered strawberry margaritas. It tasted more like kool aid. The mix used was extremely thick and sugary. They informed us that use the same mix as the daiquiris and margaritas. The glasses were dirty. The first waitress never brought menus or brought back water. The second waitress was more personable. However, she informed us that the manager said that they wouldn't be taking the drinks off of our bill. I had one sip and stopped because it was disgusting. I ordered a bacon cheese burger and fries. They ran out of burgers so one person from the party had to switch orders last minute. Her chicken was over cooked. The manager never came to our table. The waitress did bring us a shot on the house but much cheaper than the actual drink. We ordered many drinks afterwards. The waitress was nice. It was karaoke night so it was decent crowd. But the food quality and service doesn't meet my expectations so I wouldn't recommend.",2019-05-18 04:41:23
